time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.6600000000000003,0.011267368424757724,0.002901367384564261,10.390129481063038,0.008541091717938265,6.268409710275151,0.0,0.05711122326754157,0.020089059891754454,1.3344919697429543,0.03320539941678132,-0.037652063488033086,0.0,442.2115117879892,440.2360722705286,439.46326959349665,441.218380332156,-137.44555759509242
0.7200000000000003,0.015008807829333637,0.004291349272136571,10.473269068034393,0.010460908605691266,6.266308168645605,0.0,0.06782409344208018,0.02644279921202882,1.436698767711501,0.02946386926169263,-0.030232768662301818,0.0,439.3777757001019,439.9918316935304,439.2929476899919,438.9830032377543,-137.60121010025048
0.7800000000000004,0.019476174712564586,0.006128201620371044,10.565006856076755,0.011807672296236582,6.265309508398458,0.0,0.0812349354756058,0.03496827133129006,1.620979301785728,0.002232410944479098,0.0019172913634393808,0.0,464.06878629259955,466.5852998763972,465.59203210267094,463.45683163326845,-136.54686170992687
0.8400000000000004,0.024810802767711537,0.008532147773712384,10.670397052702121,0.012405893553889769,6.265236372786427,0.0,0.09657468209383145,0.04520915543309993,1.891618689177451,0.022142936257289022,-0.00837461554224208,0.0,491.19244773486076,490.42870107387245,489.61953380395664,491.09837816783744,-135.88994168850715
0.9000000000000005,0.03101975539521016,0.011535644418951729,10.789217894923937,0.013914957909860526,6.264307931236797,0.0,0.11045855608338745,0.05506504800864519,2.068768300431313,0.030574240234243658,-0.03605824210001628,0.0,465.9325017368037,463.76330550925746,463.19765756665515,463.8602715333977,-136.4920833400085
0.9600000000000005,0.038110819752360664,0.015182510389517732,10.919734794450497,0.015286745394282875,6.262072563307452,0.0,0.12616316304138464,0.06669119450483307,2.2813862273125407,-0.0007167899185923452,-0.03976588670144995,0.0,476.24401423997773,475.9598041171381,475.79193193226376,473.3903761505328,-136.04554296692444
1.0200000000000005,0.04612024205025791,0.019496536668578056,11.059358487734862,0.015931420234156057,6.259478430192289,0.0,0.14106294848492892,0.07714344021575693,2.3725445443297515,0.027181599401725088,-0.051276776893930794,0.0,440.3972563478038,439.44305438572655,437.3528364436982,439.670197026681,-136.91720592686966
1.0800000000000005,0.055153021510627495,0.024505721644119155,11.207492730457167,0.017118993007371408,6.256132167437304,0.0,0.16038850029392593,0.08999368144820258,2.56483818087062,-0.0021557477978663454,-0.06675075761999229,0.0,471.3652029616623,470.1659104358653,471.5807810575644,469.3092335758846,-135.90913135904276
1.1400000000000006,0.06536124369651831,0.030265052679348443,11.364773453691429,0.01690591882886494,6.252136378334468,0.0,0.1802936874553898,0.10196154871475015,2.6775811642921403,-0.00649963463033619,-0.06628986415591613,0.0,447.65027753296204,447.684510148331,447.190067070386,446.83616187453407,-136.6432677067876
1.2000000000000006,0.07705666353531787,0.0368493410313409,11.535385256223293,0.017447361785109194,6.247809910668973,0.0,0.2100876182803801,0.11752529461488229,3.0086461038025,0.029357745161093712,-0.08747647591297511,0.0,511.9917989301168,510.4787996212939,510.30173209251035,512.8548365610338,-134.3592288166478
1.2600000000000007,0.09044538315162802,0.04428391767089356,11.719802551947469,0.019282456510004486,6.2426371052626415,0.0,0.2367441176754234,0.13047851851641268,3.1382212654873327,0.032932340745493005,-0.08380151596748477,0.0,455.3988882889229,455.686812919274,454.12382235034727,454.410751832407,-136.1343002048468
1.3200000000000007,0.10538614208670535,0.05246121584894277,11.908190534693079,0.021127415924009796,6.237948822594223,0.0,0.2617044789679535,0.1422651212560389,3.1413429469583147,0.02598152816876042,-0.06871417420916454,0.0,414.60331757446505,415.92136447597557,415.31632983906985,414.7066049033724,-136.7137088689388
1.3800000000000008,0.12226895275929797,0.06154714990880216,12.104666102080953,0.02321216712969143,6.233786062710134,0.0,0.30154410294384304,0.16081782774212894,3.4070518726871644,0.04816916760906862,-0.07074325515258853,0.0,495.00492533345346,494.85246702321444,495.7564339483471,497.3843981502373,-134.47845064367255
1.4400000000000008,0.14134833208931727,0.07166290234475911,12.311086904171125,0.025653777943541733,6.229598713037948,0.0,0.33483293451902074,0.17663412031514905,3.473406230596631,0.018324729816490117,-0.06794711574479528,0.0,437.0562602008726,437.28545621268694,439.4362454120725,436.956011131304,-135.80628640527124
1.5000000000000009,0.162452330961027,0.08274298811285262,12.520487142571072,0.02651702784162513,6.2255987819408904,0.0,0.36899848704478355,0.19278998522246335,3.5064687673414854,0.005043377944259034,-0.06421937651279877,0.0,427.75732423725367,428.0711624784072,427.51328690410946,426.3799841415977,-135.9426824522404
1.560000000000001,0.18592149114675566,0.0949158607023303,12.736004114262537,0.02703874501020831,6.221748984186313,0.0,0.41370654813371904,0.21300393980541946,3.6768587586196935,0.01514833332876104,-0.06405142333158168,0.0,470.7716166003694,470.7818528629204,469.83437099783566,470.61707827719897,-134.71063792737414
1.620000000000001,0.21191524222853023,0.10820855255186547,12.957798847289387,0.028219721851354684,6.217959637693566,0.0,0.4530963912908288,0.23017917111071068,3.7161347073942914,0.027483536057644614,-0.06142288201123955,0.0,431.48901324383417,431.70784749914526,429.8760228619897,430.920062042967,-135.4493152430785
1.680000000000001,0.2406382562938204,0.12268372422828577,13.18642143182696,0.029743428480811573,6.2137947738508466,0.0,0.5047338512355407,0.2524896430422252,3.9039436013018403,0.020852386749490512,-0.09450625761483428,0.0,478.03822596814655,475.5066965633964,477.7824620993141,477.27666805102257,-133.9088035805337
1.740000000000001,0.2721987888638743,0.13837558407537856,13.42111617545787,0.031081450179599734,6.2081678753325775,0.0,0.5477825565287185,0.27068438751736623,3.919105452096314,0.025049230729219267,-0.09237145093224297,0.0,424.4722240896523,424.6475022973624,425.18269907519596,425.5421816955257,-135.12218258501005
1.8000000000000012,0.3062330116466343,0.15509719513533893,13.653953557607025,0.03252485675334338,6.20277390959955,0.0,0.5871225167048016,0.28682036576726994,3.842350079099799,0.021994359363819816,-0.08536752423936801,0.0,393.0110355956194,393.6518040172965,394.2795221886612,393.99731032569326,-134.55097977783493
1.8600000000000012,0.34337313070258374,0.17307526475701646,13.890320622396514,0.0339640570733577,6.197417343498627,0.0,0.6514271212122976,0.3125833895895628,4.035805868513671,0.02769961264324505,-0.09853109646437244,0.0,481.0959954690929,480.09212674294133,479.27000218585835,479.703478475482,-133.28795832746326
1.9200000000000013,0.3842368301399603,0.19253005142321566,14.135261530338335,0.03548193690703361,6.191144790259713,0.0,0.711272352657977,0.33605519533924194,4.128471387973011,0.020001602553475505,-0.12061833328336316,0.0,450.87165661179114,449.07377787838107,452.73552985351307,452.1157782533741,-133.73083758188457
1.9800000000000013,0.42857977110540124,0.21332926766613647,14.383143165713914,0.037145648331832426,6.183714043234282,0.0,0.7674627411374471,0.3573757407696212,4.134131852881222,0.03988562885395173,-0.1312322910810248,0.0,425.3728033212227,424.44801875004015,422.6326261835984,424.34336995752454,-133.9150589257264
2.0400000000000014,0.47687601403186286,0.23560669531791487,14.635771374214183,0.03981458045578368,6.175866839664144,0.0,0.8432094194137016,0.3854570405930846,4.286105416069098,0.052373360819630316,-0.12991108528366907,0.0,470.17541099925234,470.2631053743198,470.2300359831457,471.19747715515274,-132.8305680017401
2.1000000000000014,0.5295360150937231,0.2594991745607931,14.894256969806037,0.0426575489137857,6.168462045407427,0.0,0.9128060545524375,0.4112289026577351,4.329780034841266,0.034845150726130786,-0.11285370722703654,0.0,438.3820505676187,439.78305604934144,438.4373853977482,436.9798559535043,-133.17676960838386
2.1600000000000015,0.5863433635652691,0.284926542198746,15.153933437956121,0.0444012321497711,6.161232186856175,0.0,0.9813622820091651,0.43651330098618973,4.325992027461451,0.013808088042602721,-0.14368748085613353,0.0,424.92009696162705,422.2535678345894,424.36828975356315,422.5587264982466,-132.91543183967045
2.2200000000000015,0.6478146381161659,0.3120470151164628,15.416735896670419,0.045531854251635195,6.152772006501685,0.0,1.0684953285799044,0.4675766320725354,4.433499106601606,0.027379463927239514,-0.1361174703994907,0.0,459.4255281830768,460.00759439753585,458.4708086552423,459.54787218537615,-132.2724160794366
2.2800000000000016,0.7148789381825646,0.34112234380194945,15.687404039307694,0.04725533143074401,6.144605065948504,0.0,1.167781428326644,0.5017470929398113,4.587956720213264,0.031287262857005664,-0.13611209157428422,0.0,475.4815644786553,475.46617731595416,473.9395927503792,474.24005308572856,-131.7300129125721
2.3400000000000016,0.7876357514692128,0.3721353478178901,15.964157838170742,0.04874066014918732,6.136144122732798,0.0,1.25818097615698,0.532162441703142,4.636775608927501,0.006625326929565682,-0.15326001276321075,0.0,444.72129197707824,443.2955121381816,444.90524596295137,442.88128112339996,-131.8864317559334
2.4000000000000017,0.8662939890749379,0.40509787089364185,16.24591167434998,0.04970994879760582,6.127445099574453,0.0,1.3645955664638223,0.5666262975354919,4.7542948266966505,0.030473708493546206,-0.1321586754347732,0.0,465.6986117200117,467.32751597538913,464.93392609621924,466.79880483425904,-131.13959005405087
2.4600000000000017,0.9510137456073566,0.43999359181656034,16.53152854833214,0.051056972849612414,6.1193344295897845,0.0,1.4600740086139004,0.5966981471019058,4.766005453183857,-0.0028462642562536375,-0.14201903693305282,0.0,435.4415602408751,434.598391485515,435.1182764267959,432.31948684448724,-131.33095393934641
2.520000000000002,1.0416312119146187,0.47671631700827416,16.817964937198578,0.050797848046786775,6.1104080447368005,0.0,1.5612423886498052,0.6273539840264271,4.781578563860077,-0.007439706852719309,-0.16779735107357366,0.0,436.87911463567764,434.702157798221,436.8330066248018,436.44982315408447,-131.06641290015972
2.580000000000002,1.1389117965925282,0.5153936420613004,17.10773442729597,0.0503879596079333,6.100121463300429,0.0,1.6823645483809382,0.6618054830110521,4.876689648519371,-0.00564190015495546,-0.17995432708093523,0.0,462.80324509767587,461.8181241647324,461.83001266650626,461.9719216542594,-130.47577422325702
2.640000000000002,1.2436631765004604,0.5561249822501957,17.403132381372632,0.049983025573849815,6.089117136457126,0.0,1.8103280563912676,0.6958250726000225,4.969154331088236,-0.009060366351348041,-0.19138471105599938,0.0,462.97595074225285,462.0442991400978,463.24010050929604,462.9712847802754,-130.15241681157502
2.700000000000002,1.3555994162827023,0.5987052253440048,17.700430395088812,0.04905934751659391,6.077507178105112,0.0,1.921817371423572,0.7234430908832957,4.940575069390199,-0.032731627576282236,-0.1980965832894662,0.0,425.7822892842168,425.1691564572185,426.51592674378185,424.48912974743615,-130.0993476482293
2.760000000000002,1.4748808598123953,0.6430272124273868,17.998169643239397,0.04780876516716326,6.065732153072382,0.0,2.0552407200597784,0.7537765654229066,4.983478841821609,-0.003964321416873069,-0.19279790656544096,0.0,448.9366029756121,449.3291970473758,448.490909235566,450.8216118862926,-129.55921738926455
2.820000000000002,1.601940202670531,0.6890528902493364,18.296444717016282,0.04845425355668809,6.054429565004487,0.0,2.1809855790262125,0.7804190698224379,4.958743948087276,0.03037621432119326,-0.18075498020107003,0.0,429.10540038738833,430.0907201268073,426.05047827747524,428.97699338578394,-129.30363630081118
2.880000000000002,1.737310050351664,0.7368112705629195,18.595668498582047,0.05026274387758356,6.0438699835957195,0.0,2.3322233163483492,0.811661620582841,5.014671299642638,0.029667989482432752,-0.1678661667278422,0.0,454.6987691014453,455.70113266648735,455.81559501030205,455.7592497122406,-128.93057204659266
2.940000000000002,1.8816878882725452,0.7864225336214911,18.897136607691355,0.05252737745122715,6.0336799432474635,0.0,2.4811703942359844,0.8422010605553063,5.033725536202576,0.05033360368926607,-0.17408619352575702,0.0,446.17915925578353,445.64337468270406,443.6174674652287,445.3120825854579,-128.6480095743242
3.000000000000002,2.0347325628984376,0.8378165843193516,19.197954912322707,0.05665467702634075,6.023745558043943,0.0,2.621090185335859,0.8712192449971355,4.993281872099732,0.09153695163311795,-0.15246328090539685,0.0,424.8587886402468,426.6810929571753,425.75361515773955,429.2683990214575,-128.17949096763576
3.0600000000000023,2.1967846262671613,0.8911231427823594,19.498026798495655,0.0626538354540207,6.0149268357624575,0.0,2.7813077883643555,0.9061507087917906,5.008542213024321,0.1130249638784222,-0.1378106589435401,0.0,444.76037091427315,445.93868563623596,445.3959302872825,447.1585298985733,-127.92153980525929
3.1200000000000023,2.3682695896255233,0.9465602398834407,19.797788194602045,0.06975529534510017,6.006202458979887,0.0,2.93545977377533,0.9423104924741604,4.983126568639103,0.1273127582569504,-0.16833907218190797,0.0,435.8669984581551,433.2864156555493,432.01587512525225,433.2320160153821,-127.59574306502152
3.1800000000000024,2.551816313299095,1.0049498328411037,20.105281399872823,0.07692430910149195,5.9960307400659545,0.0,3.183511568186081,1.0048212129728398,5.264468201650732,0.095310627083882,-0.17201708569489213,0.0,528.4822196588354,528.2060591894427,528.3931486993201,526.1919772096503,-125.50514505267697
3.2400000000000024,2.7478216724174267,1.0665609621474825,20.420582817542,0.08346162086889475,5.985730087739782,0.0,3.3507320372914964,1.0493644855422892,5.245036594335135,0.12755945073291358,-0.17100790006339325,0.0,439.6267494400322,439.6817380551421,441.2437677909419,443.90858708097204,-126.8764683528617
3.3000000000000025,2.9557648760316484,1.1314357499527945,20.74028229435049,0.09156437036356913,5.975293060321949,0.0,3.5813966433708013,1.113869339420956,5.4099106646478825,0.1468904272038711,-0.1805917068584289,0.0,500.7151056592691,499.99178673549005,499.05955917055496,500.4831703146886,-125.70022543695383
3.3600000000000025,3.176217878977804,1.1999097147917985,21.0649510175393,0.10022689609774194,5.964411826836816,0.0,3.767769638513302,1.1692890429582123,5.411567899584608,0.13880738859213543,-0.1829211135843884,0.0,453.56605410691867,453.34779082544617,452.76129660999106,452.1293986873791,-126.27254344192012
3.4200000000000026,3.407583201454732,1.2717172657526463,21.388302627073326,0.1082190528805862,5.953220321603137,0.0,3.9451470995574804,1.2249001957283099,5.366250979974916,0.11860731251126566,-0.19492027275097337,0.0,440.1370452082217,439.1082088537936,439.456324176717,437.7946718858826,-125.85439779784552
3.4800000000000026,3.649815146975832,1.3469987803707104,21.709024883983965,0.11556953395168446,5.941856763190483,0.0,4.130004512901783,1.2849996681894693,5.323852488958393,0.1293420140415211,-0.18016696559154347,0.0,441.5787882634277,442.75913904552317,440.2861910853079,441.1872761387437,-125.52163852921692
3.5400000000000027,3.902732960015341,1.4258136697783184,22.025542517885533,0.1229655775752585,5.931301153162739,0.0,4.301274801620625,1.3426823618321442,5.226432949184585,0.10695744544257758,-0.16857734868883398,0.0,424.0878295161673,425.0508894577271,424.04136754260355,422.12789071084734,-125.10510553446349
3.6000000000000028,4.167402418120141,1.508638244714563,22.339759192508563,0.1303307942844052,5.921183550909504,0.0,4.52159036407933,1.4186337358470138,5.246388937241997,0.14330998442870135,-0.1687254593905319,0.0,464.148145098191,464.11061706194084,463.2673743126072,466.1297925424628,-124.47422510401162
3.660000000000003,4.446653060717749,1.5965648677420217,22.6582158461619,0.13896036075755624,5.910935798949993,0.0,4.78720674495682,1.5129212424625231,5.367005315520242,0.144837703290772,-0.17528951005761573,0.0,498.7499057923926,498.24559961119775,498.36565303697824,498.4941773508071,-123.82069562970207
3.720000000000003,4.7401621207773985,1.689651358395294,22.979079411675517,0.14768870727003236,5.900476349144105,0.0,4.9969848597829065,1.5905544619589835,5.327607606670503,0.14671116809126847,-0.1724628082029408,0.0,451.03530112776224,451.23485546243177,450.8222806580854,450.9931252552756,-124.18345474051564
3.780000000000003,5.045919094996043,1.787350913042222,23.296315098855082,0.15657965286986286,5.8908772889395,0.0,5.1954328146944775,1.6666778052563136,5.246339805130749,0.15097028815810418,-0.14252394034230348,0.0,437.58109352755196,440.0414981075373,438.0478593697256,438.42290952258304,-123.65293927410156
3.840000000000003,5.362284288612015,1.889208543099191,23.605252982308226,0.1655677566029894,5.882639119720874,0.0,5.350598156385894,1.729138815686529,5.051818437369208,0.14735893448227866,-0.12850825039183406,0.0,398.136125503054,399.39684734567066,397.62100396752334,397.3139140554149,-123.25891591755051
3.900000000000003,5.690807239881428,1.9960022443819105,23.908936310545148,0.1746397222027083,5.8750006765227205,0.0,5.600311024421176,1.8312530335492574,5.069730532712805,0.15793882505721085,-0.1250100578662549,0.0,472.72127824479077,472.9771064027355,473.08796656998044,473.9219771799247,-122.88395724335253
3.960000000000003,6.03404210255094,2.1089279706533333,24.212774610797354,0.18459280956178326,5.86815747790477,0.0,5.840953292050017,1.9335869127088572,5.0571541434183604,0.1783024412347698,-0.09816298676194213,0.0,464.3479206445932,466.4383744800625,465.4047375328308,467.0207609735335,-122.47990444319849
4.020000000000002,6.391461434300711,2.228021059282966,24.515061775309547,0.1953302800371226,5.8618621671081,0.0,6.07304686259957,2.036898272843013,5.018202569206492,0.18023556642579486,-0.12397851495193815,0.0,460.29714462893617,458.23938654666097,459.1046740760736,459.28785172883653,-122.30152886859432
4.080000000000001,6.761696857547784,2.3529669574665237,24.812381320446736,0.20630256151541015,5.854002636020315,0.0,6.268409122846623,2.128639265127455,4.892061159477081,0.18767420119183734,-0.15115384944297525,0.0,431.4471082902545,429.1288331786192,430.5763195388423,431.23881364050624,-122.06191036776508
4.14,7.144159282604928,2.483753199071829,25.1029887706126,0.2177805263308823,5.84498539335485,0.0,6.480636803399007,2.231582680210329,4.7941223091022716,0.19770122464563183,-0.14861045695728725,0.0,441.70689187029615,441.89526485860017,441.6341965199894,442.4964349202319,-121.8963346204418
4.199999999999998,7.540435152176282,2.621329343619359,25.389690214813903,0.22962789409528206,5.836208614878107,0.0,6.7286858326850165,2.354993728120603,4.761311189606957,0.19696220817635646,-0.1419887407635105,0.0,466.1613387805111,466.65967713409583,466.7253543491682,466.7037364649628,-121.4745445492308
4.259999999999997,7.951262740821152,2.766282859919615,25.673454122866367,0.24120858546343626,5.828387208562514,0.0,6.96565152002707,2.4774617189095673,4.696430563971169,0.1836471169717339,-0.1137557895389105,0.0,457.41806711777514,459.64598615454094,458.7549359872967,457.7310888550363,-121.05222914694325
4.319999999999996,8.374679527115767,2.9179131423273943,25.949884264894706,0.2523914247158743,5.821768035864391,0.0,7.148449583240509,2.577517803693381,4.517771602988425,0.19134575519509964,-0.10421181928148618,0.0,418.106225568869,418.9255522151661,418.99845694918434,419.703361475573,-120.96862519140566
4.379999999999995,8.811643635375619,3.0769605192369025,26.220499122312056,0.26411686796819556,5.815218325694827,0.0,7.416768391273906,2.7246899223999006,4.5013042541652615,0.20252664424406533,-0.1215595261106635,0.0,478.73624523030895,477.40427749727604,477.7338165135896,478.6200170375551,-120.4019686420657
4.439999999999993,9.263781320211946,3.244509672765836,26.488161154323684,0.2764715371206048,5.808254253339442,0.0,7.654411912089857,2.8609281348992655,4.4197186577891205,0.21193207718185633,-0.10688766840959113,0.0,458.39934725258723,459.5524179757786,458.21612780947004,459.003552203521,-120.36417804623757
4.499999999999992,9.730998008887058,3.4208151776858755,26.75228891701319,0.2891293294026749,5.80183583154483,0.0,7.919177467949041,3.016567292564521,4.383102549245571,0.20895514892450273,-0.10714616284285802,0.0,477.81538888492923,477.78651368313893,476.4958756994249,476.30875120870536,-120.07166681015704
4.559999999999991,10.214474481738067,3.6068251327078267,27.01472684405185,0.3013086678242871,5.795096341090039,0.0,8.196314142197465,3.184331019223997,4.3631745055586615,0.1871015363650893,-0.12546871736766513,0.0,487.0462710789571,485.66331770085026,486.85661746733484,485.25440648805215,-119.51801688696861
4.6199999999999894,10.712169831311048,3.8016939818682434,27.271449130563358,0.31197139005619867,5.787810330071004,0.0,8.393602324878485,3.3118148636999014,4.193751384470906,0.14210057153611477,-0.11439275964954476,0.0,435.5471055635056,436.4590864086172,437.7738153258532,434.04113049074164,-119.44433998261913
4.679999999999988,11.222491173128676,4.004746390659832,27.51928143015502,0.3201105355042735,5.780626336917933,0.0,8.617000012956497,3.4568719997124715,4.066557986936099,0.11788879795744737,-0.13341802744727851,0.0,452.91033335623325,451.3640954691029,455.00954148657775,453.0825972578387,-119.33567341482166
4.739999999999987,11.74707299622605,4.217047827027844,27.760828794930145,0.32680409069345284,5.772227328928537,0.0,8.868859888895134,3.6198831990223077,3.983799169066286,0.09426231705965377,-0.15822207279421488,0.0,471.96478547677236,470.0282969638193,472.64320913044185,470.8281485025127,-118.99252493823936
4.799999999999986,12.28514096177851,4.438216014058513,27.994483766801533,0.33233964077179046,5.762798725619284,0.0,9.066887068766999,3.7524566966973434,3.804216872628795,0.08792083064795121,-0.15507148808521246,0.0,437.91354426791736,438.1518533800512,438.3780715542786,437.8578971319886,-119.14936832638182
4.859999999999984,12.835080087109892,4.667327927293478,28.217205160079246,0.3376253047447033,5.753069473740384,0.0,9.264545445688228,3.884638675369752,3.6193682656332684,0.08843906013636701,-0.18261769452631504,0.0,437.71303737946903,435.38728374465626,437.9554668869051,438.00515194010217,-118.79983522168611
4.919999999999983,13.397347480683829,4.904619924908806,28.429435083996985,0.3427349615763191,5.741624466666032,0.0,9.477824729758284,4.0250059131889655,3.4541692900173144,0.07763715106340947,-0.21660279409746708,0.0,448.51457871885606,445.70815692714797,446.09725142605845,445.2198838949386,-118.56484981500027
4.979999999999982,13.971924705654388,5.1500189671249945,28.63077521172963,0.347810722780749,5.728421061897198,0.0,9.675039019728235,4.154844465822626,3.2564858807211894,0.09576681345588416,-0.22804053793517298,0.0,435.4015053398587,434.3938163112662,435.89578008091513,437.4146862121591,-118.52378424007517
5.0399999999999805,14.559132999615146,5.403591635050784,28.82122544259912,0.3537433893739559,5.714374777179128,0.0,9.898742242227403,4.297376965365035,3.0907250508084663,0.10446470112305888,-0.2503514538407942,0.0,451.81915738254276,449.9615365816225,449.7918985908587,450.50425198305993,-118.35212155562732
